"release_date","region","issue","epiweek","lag","num_ili","num_patients","num_providers","num_age_0","num_age_1","num_age_2","num_age_3","num_age_4","num_age_5","wili","ili"
2017-10-24,"hhs6",2017-10-01,2011-12-11,303,1454,63530,148,465,468,NA,343,129,49,2.11156,2.28868
2017-10-24,"hhs6",2017-10-01,2011-12-18,302,1380,58379,147,504,380,NA,328,104,64,2.24022,2.36386
2017-10-24,"hhs6",2017-10-01,2011-12-25,301,1297,52217,140,452,314,NA,329,133,69,2.29386,2.48387
2017-10-24,"hhs6",2017-10-01,2012-01-01,300,1445,63347,159,488,391,NA,361,124,81,2.13777,2.28109
2017-10-24,"hhs6",2017-10-01,2012-01-08,299,1384,64281,156,419,437,NA,322,129,77,2.07773,2.15305
2017-10-24,"hhs6",2017-10-01,2012-01-15,298,1455,64895,155,457,484,NA,363,81,70,2.18854,2.24208
2017-10-24,"hhs6",2017-10-01,2012-01-22,297,1642,70730,160,527,578,NA,382,110,45,2.35321,2.3215
2017-10-24,"hhs6",2017-10-01,2012-01-29,296,1710,71748,154,550,613,NA,358,130,59,2.45197,2.38334
2017-10-24,"hhs6",2017-10-01,2012-02-05,295,1936,73246,158,587,723,NA,449,114,63,2.68775,2.64315
2017-10-24,"hhs6",2017-10-01,2012-02-12,294,2128,71505,156,601,761,NA,531,163,72,3.03924,2.97602
2017-10-24,"hhs6",2017-10-01,2012-02-19,293,2205,70265,158,687,750,NA,470,180,118,3.33632,3.13812
2017-10-24,"hhs6",2017-10-01,2012-02-26,292,2561,76908,155,655,961,NA,655,184,106,3.49991,3.32995
2017-10-24,"hhs6",2017-10-01,2012-03-04,291,2087,64822,151,582,858,NA,415,142,90,3.35928,3.21959
2017-10-24,"hhs6",2017-10-01,2012-03-11,290,2593,68288,154,676,939,NA,656,220,102,4.10656,3.79715
2017-10-24,"hhs6",2017-10-01,2012-03-18,289,1973,70099,152,532,731,NA,481,153,76,2.93849,2.81459
2017-10-24,"hhs6",2017-10-01,2012-03-25,288,1825,71137,146,431,747,NA,459,131,57,2.5656,2.56547
2017-10-24,"hhs6",2017-10-01,2012-04-01,287,1565,65583,139,404,632,NA,357,100,72,2.36481,2.38629
2017-10-24,"hhs6",2017-10-01,2012-04-08,286,1382,68410,142,366,559,NA,313,86,58,1.93999,2.02017
2017-10-24,"hhs6",2017-10-01,2012-04-15,285,1450,70270,146,408,572,NA,306,103,61,2.01636,2.06347
2017-10-24,"hhs6",2017-10-01,2012-04-22,284,1290,67047,135,340,525,NA,297,82,46,1.93504,1.92402
2017-10-24,"hhs6",2017-10-01,2012-04-29,283,1250,65522,136,341,503,NA,254,89,63,1.88552,1.90776
2017-10-24,"hhs6",2017-10-01,2012-05-06,282,1175,62394,129,315,463,NA,262,77,58,1.90734,1.88319
2017-10-24,"hhs6",2017-10-01,2012-05-13,281,1135,60222,132,327,448,NA,249,64,47,1.88577,1.88469
2017-10-24,"hhs6",2017-10-01,2012-05-20,280,1228,64285,118,307,499,NA,301,67,54,1.9224,1.91024
2017-10-24,"hhs6",2017-10-01,2012-05-27,279,816,43759,116,229,323,NA,181,46,37,2.19488,1.86476
2017-10-24,"hhs6",2017-10-01,2012-06-03,278,916,58840,107,303,296,NA,213,64,40,1.45448,1.55676
2017-10-24,"hhs6",2017-10-01,2012-06-10,277,807,56132,108,254,290,NA,179,54,30,1.29741,1.43768
2017-10-24,"hhs6",2017-10-01,2012-06-17,276,832,57473,105,246,284,NA,208,50,44,1.45649,1.44764
2017-10-24,"hhs6",2017-10-01,2012-06-24,275,867,45533,104,224,307,NA,227,73,36,2.15795,1.90411
2017-10-24,"hhs6",2017-10-01,2012-07-01,274,769,50992,101,182,266,NA,209,70,42,1.49991,1.50808
2017-10-24,"hhs6",2017-10-01,2012-07-08,273,743,54385,97,204,265,NA,193,48,33,1.31529,1.36619
2017-10-24,"hhs6",2017-10-01,2012-07-15,272,739,56013,94,199,259,NA,197,49,35,1.23195,1.31934
2017-10-24,"hhs6",2017-10-01,2012-07-22,271,683,57282,100,179,228,NA,178,64,34,1.17031,1.19235
2017-10-24,"hhs6",2017-10-01,2012-07-29,270,801,59649,103,221,266,NA,200,76,38,1.29867,1.34286
2017-10-24,"hhs6",2017-10-01,2012-08-05,269,853,61720,105,239,299,NA,203,77,35,1.25579,1.38205
2017-10-24,"hhs6",2017-10-01,2012-08-12,268,799,63403,100,212,275,NA,201,63,48,1.14701,1.26019
2017-10-24,"hhs6",2017-10-01,2012-08-19,267,1021,65561,100,288,355,NA,269,71,38,1.41152,1.55733
2017-10-24,"hhs6",2017-10-01,2012-08-26,266,1055,64250,101,319,341,NA,271,79,45,1.43111,1.64202
2017-10-24,"hhs6",2017-10-01,2012-09-02,265,1023,59298,97,261,344,NA,270,89,59,1.64163,1.72518
2017-10-24,"hhs6",2017-10-01,2012-09-09,264,1279,64496,100,360,501,NA,267,95,56,1.87249,1.98307
2017-10-24,"hhs6",2017-10-01,2012-09-16,263,1291,64626,101,381,486,NA,288,74,62,1.81293,1.99765
2017-10-24,"hhs6",2017-10-01,2012-09-23,262,1324,66662,103,366,490,NA,322,105,41,1.91308,1.98614
2017-10-24,"hhs6",2017-10-01,2012-09-30,261,1558,75027,151,417,652,NA,344,100,45,1.92793,2.07659
2017-10-24,"hhs6",2017-10-01,2012-10-07,260,1894,81432,166,485,766,NA,420,147,76,2.23852,2.32587
2017-10-24,"hhs6",2017-10-01,2012-10-14,259,1643,84214,168,474,739,NA,299,78,53,1.81741,1.95098
2017-10-24,"hhs6",2017-10-01,2012-10-21,258,2026,79648,163,603,811,NA,403,124,85,2.38553,2.54369
2017-10-24,"hhs6",2017-10-01,2012-10-28,257,2100,80679,165,580,915,NA,415,125,65,2.4706,2.60291
2017-10-24,"hhs6",2017-10-01,2012-11-04,256,2731,85791,174,749,1166,NA,537,173,106,2.90487,3.18332
2017-10-24,"hhs6",2017-10-01,2012-11-11,255,2620,80221,158,769,1127,NA,505,145,74,2.93099,3.26598
2017-10-24,"hhs6",2017-10-01,2012-11-18,254,3057,67247,161,899,1187,NA,651,223,97,4.39504,4.54593
2017-10-24,"hhs6",2017-10-01,2012-11-25,253,3521,90427,174,830,1350,NA,862,300,179,3.67382,3.89375
2017-10-24,"hhs6",2017-10-01,2012-12-02,252,4386,93300,179,1005,1914,NA,1014,291,162,4.60617,4.70096
2017-10-24,"hhs6",2017-10-01,2012-12-09,251,5219,90697,180,1245,2291,NA,1154,343,186,5.55733,5.75432
2017-10-24,"hhs6",2017-10-01,2012-12-16,250,5987,82610,164,1349,2598,NA,1393,443,204,7.18653,7.24731
2017-10-24,"hhs6",2017-10-01,2012-12-23,249,6309,69708,170,1526,2156,NA,1696,587,344,9.25411,9.05061
2017-10-24,"hhs6",2017-10-01,2012-12-30,248,5924,80000,176,1491,1647,NA,1697,688,401,7.66877,7.405
2017-10-24,"hhs6",2017-10-01,2013-01-06,247,6636,96234,182,1330,2232,NA,1960,684,430,7.26613,6.89569
2017-10-24,"hhs6",2017-10-01,2013-01-13,246,6344,94207,184,1323,2748,NA,1471,484,318,7.3695,6.73411
2017-10-24,"hhs6",2017-10-01,2013-01-20,245,6220,94546,180,1283,2511,NA,1562,592,272,7.10997,6.57881
2017-10-24,"hhs6",2017-10-01,2013-01-27,244,5001,92658,185,1066,2128,NA,1148,421,238,5.82086,5.39727
2017-10-24,"hhs6",2017-10-01,2013-02-03,243,3856,88236,180,812,1588,NA,938,305,213,4.4613,4.3701
2017-10-24,"hhs6",2017-10-01,2013-02-10,242,3229,86879,181,809,1205,NA,773,261,181,3.85266,3.71666
2017-10-24,"hhs6",2017-10-01,2013-02-17,241,2815,84693,175,616,1080,NA,706,267,146,3.28524,3.32377
2017-10-24,"hhs6",2017-10-01,2013-02-24,240,2755,87127,175,588,1111,NA,713,198,145,3.22203,3.16205
2017-10-24,"hhs6",2017-10-01,2013-03-03,239,2744,86952,169,678,1071,NA,659,204,132,3.14942,3.15576
2017-10-24,"hhs6",2017-10-01,2013-03-10,238,2350,73864,164,630,826,NA,574,172,148,3.04121,3.18152
2017-10-24,"hhs6",2017-10-01,2013-03-17,237,2189,83789,167,575,792,NA,531,178,113,2.56286,2.61251
2017-10-24,"hhs6",2017-10-01,2013-03-24,236,2079,83332,168,606,731,NA,484,141,117,2.33966,2.49484
2017-10-24,"hhs6",2017-10-01,2013-03-31,235,1947,80692,163,546,646,NA,475,158,122,2.23433,2.41288
2017-10-24,"hhs6",2017-10-01,2013-04-07,234,1759,83873,160,508,632,NA,365,137,117,2.02133,2.09722
2017-10-24,"hhs6",2017-10-01,2013-04-14,233,1612,83409,158,434,613,NA,381,109,75,1.9546,1.93265
2017-10-24,"hhs6",2017-10-01,2013-04-21,232,1547,82315,161,411,569,NA,364,112,91,1.87992,1.87937
2017-10-24,"hhs6",2017-10-01,2013-04-28,231,1395,78835,154,392,508,NA,302,111,82,1.65645,1.76952
2017-10-24,"hhs6",2017-10-01,2013-05-05,230,1478,77053,150,392,561,NA,344,99,82,1.73602,1.91816
2017-10-24,"hhs6",2017-10-01,2013-05-12,229,1505,80372,150,421,522,NA,335,135,92,1.63421,1.87254
2017-10-24,"hhs6",2017-10-01,2013-05-19,228,1250,72263,142,402,431,NA,284,77,56,1.47642,1.72979
2017-10-24,"hhs6",2017-10-01,2013-05-26,227,1134,69244,141,354,406,NA,234,89,51,1.51067,1.63769
2017-10-24,"hhs6",2017-10-01,2013-06-02,226,1001,70380,135,310,320,NA,240,83,48,1.3348,1.42228
2017-10-24,"hhs6",2017-10-01,2013-06-09,225,947,72200,132,272,296,NA,237,95,47,1.24818,1.31163
2017-10-24,"hhs6",2017-10-01,2013-06-16,224,1101,71492,137,305,375,NA,234,119,68,1.58591,1.54003
2017-10-24,"hhs6",2017-10-01,2013-06-23,223,927,69126,134,256,329,NA,239,71,32,1.42071,1.34103
2017-10-24,"hhs6",2017-10-01,2013-06-30,222,910,61957,132,250,323,NA,227,61,49,1.55464,1.46876
2017-10-24,"hhs6",2017-10-01,2013-07-07,221,896,66912,129,246,307,NA,233,65,45,1.42515,1.33907
2017-10-24,"hhs6",2017-10-01,2013-07-14,220,808,61767,126,230,286,NA,196,62,34,1.35908,1.30814
2017-10-24,"hhs6",2017-10-01,2013-07-21,219,783,64116,120,202,285,NA,195,62,39,1.20512,1.22122
2017-10-24,"hhs6",2017-10-01,2013-07-28,218,699,46679,106,145,259,NA,179,76,40,1.37829,1.49746
2017-10-24,"hhs6",2017-10-01,2013-08-04,217,822,67707,140,233,278,NA,204,57,50,1.161,1.21405
2017-10-24,"hhs6",2017-10-01,2013-08-11,216,905,68533,134,245,330,NA,226,68,36,1.29592,1.32053
2017-10-24,"hhs6",2017-10-01,2013-08-18,215,1047,74057,139,275,417,NA,252,62,41,1.41086,1.41378
2017-10-24,"hhs6",2017-10-01,2013-08-25,214,1327,77389,142,364,444,NA,263,133,123,1.69677,1.71471
2017-10-24,"hhs6",2017-10-01,2013-09-01,213,1543,72251,144,426,489,NA,357,137,134,2.33453,2.13561
2017-10-24,"hhs6",2017-10-01,2013-09-08,212,1792,79428,153,511,655,NA,369,128,129,2.29547,2.25613
2017-10-24,"hhs6",2017-10-01,2013-09-15,211,1936,81822,165,494,707,NA,405,151,179,2.4592,2.36611
2017-10-24,"hhs6",2017-10-01,2013-09-22,210,2058,79741,188,550,660,NA,434,221,193,2.63031,2.58086
2017-10-24,"hhs6",2017-10-01,2013-09-29,209,1910,91046,235,585,709,NA,418,120,78,2.1557,2.09784
2017-10-24,"hhs6",2017-10-01,2013-10-06,208,2153,97092,247,644,774,NA,469,163,103,2.23693,2.21748
2017-10-24,"hhs6",2017-10-01,2013-10-13,207,2135,90860,246,669,728,NA,506,151,81,2.43559,2.34977
2017-10-24,"hhs6",2017-10-01,2013-10-20,206,2393,98990,250,716,888,NA,559,161,69,2.39649,2.41742
2017-10-24,"hhs6",2017-10-01,2013-10-27,205,2362,94342,248,757,807,NA,505,191,102,2.51041,2.50366
2017-10-24,"hhs6",2017-10-01,2013-11-03,204,2574,90154,226,778,972,NA,559,181,84,2.91517,2.85511
2017-10-24,"hhs6",2017-10-01,2013-11-10,203,3152,99368,249,884,1112,NA,786,261,109,3.29638,3.17205
2017-10-24,"hhs6",2017-10-01,2013-11-17,202,3353,97614,236,867,1258,NA,890,249,89,3.70307,3.43496
2017-10-24,"hhs6",2017-10-01,2013-11-24,201,3180,76959,247,896,940,NA,935,286,123,4.39287,4.13207
2017-10-24,"hhs6",2017-10-01,2013-12-01,200,4463,96723,245,934,1415,NA,1440,474,200,4.94593,4.61421
2017-10-24,"hhs6",2017-10-01,2013-12-08,199,5145,96266,250,991,1788,NA,1626,542,198,5.60209,5.34457
2017-10-24,"hhs6",2017-10-01,2013-12-15,198,6695,97027,239,1156,2308,NA,2286,741,204,8.00422,6.90014
2017-10-24,"hhs6",2017-10-01,2013-12-22,197,7431,80603,242,1643,1992,NA,2524,949,323,9.86221,9.21926
2017-10-24,"hhs6",2017-10-01,2013-12-29,196,7727,93439,247,1635,1822,NA,2785,1032,453,8.5737,8.26957
2017-10-24,"hhs6",2017-10-01,2014-01-05,195,6658,96633,244,1275,1839,NA,2315,876,353,6.94006,6.88999
2017-10-24,"hhs6",2017-10-01,2014-01-12,194,5693,98976,238,1120,1864,NA,1830,601,278,5.78707,5.7519
2017-10-24,"hhs6",2017-10-01,2014-01-19,193,4681,91694,240,1019,1575,NA,1396,480,211,5.30023,5.10502
2017-10-24,"hhs6",2017-10-01,2014-01-26,192,4550,94633,249,1040,1589,NA,1262,428,231,5.2044,4.80805
2017-10-24,"hhs6",2017-10-01,2014-02-02,191,3946,96581,250,934,1276,NA,1100,424,212,4.56823,4.08569
2017-10-24,"hhs6",2017-10-01,2014-02-09,190,3363,92324,234,772,1202,NA,896,301,192,3.88266,3.64261
2017-10-24,"hhs6",2017-10-01,2014-02-16,189,3328,97185,238,801,1206,NA,901,284,136,3.7722,3.4244
2017-10-24,"hhs6",2017-10-01,2014-02-23,188,2972,90514,225,729,1088,NA,769,241,145,3.59481,3.28347
2017-10-24,"hhs6",2017-10-01,2014-03-02,187,2893,91400,232,757,973,NA,794,235,134,3.43723,3.16521
2017-10-24,"hhs6",2017-10-01,2014-03-09,186,2470,88844,225,629,755,NA,694,252,140,3.19107,2.78015
2017-10-24,"hhs6",2017-10-01,2014-03-16,185,2551,91701,225,640,835,NA,693,247,136,3.00339,2.78187
2017-10-24,"hhs6",2017-10-01,2014-03-23,184,2311,85940,221,521,850,NA,644,198,98,2.85576,2.68909
2017-10-24,"hhs6",2017-10-01,2014-03-30,183,2313,89028,219,559,844,NA,592,220,98,2.7703,2.59806
2017-10-24,"hhs6",2017-10-01,2014-04-06,182,2423,90580,220,610,944,NA,570,182,117,2.87728,2.67498
2017-10-24,"hhs6",2017-10-01,2014-04-13,181,2195,89005,217,563,812,NA,565,173,82,2.61257,2.46615
2017-10-24,"hhs6",2017-10-01,2014-04-20,180,2053,88541,214,476,744,NA,558,171,104,2.46958,2.3187
2017-10-24,"hhs6",2017-10-01,2014-04-27,179,1771,88017,208,513,649,NA,415,128,66,2.1299,2.01211
2017-10-24,"hhs6",2017-10-01,2014-05-04,178,1813,89416,210,491,615,NA,453,149,105,2.13556,2.0276
2017-10-24,"hhs6",2017-10-01,2014-05-11,177,1848,85619,214,462,674,NA,462,164,86,2.35974,2.1584
2017-10-24,"hhs6",2017-10-01,2014-05-18,176,1797,81743,197,502,656,NA,430,130,79,2.23412,2.19835
2017-10-24,"hhs6",2017-10-01,2014-05-25,175,1602,74297,202,424,539,NA,397,139,103,2.22923,2.15621
2017-10-24,"hhs6",2017-10-01,2014-06-01,174,1454,75387,192,369,504,NA,402,111,68,1.97798,1.92871
2017-10-24,"hhs6",2017-10-01,2014-06-08,173,1340,77805,195,362,448,NA,370,95,65,1.74785,1.72225
2017-10-24,"hhs6",2017-10-01,2014-06-15,172,1197,79202,197,292,370,NA,360,96,79,1.54353,1.51133
2017-10-24,"hhs6",2017-10-01,2014-06-22,171,1133,68710,187,274,373,NA,321,102,63,2.31159,1.64896
2017-10-24,"hhs6",2017-10-01,2014-06-29,170,1033,68559,184,278,327,NA,281,93,54,1.52067,1.50673
2017-10-24,"hhs6",2017-10-01,2014-07-06,169,1091,75209,185,247,384,NA,307,91,62,1.49204,1.45062
2017-10-24,"hhs6",2017-10-01,2014-07-13,168,1022,72796,179,248,319,NA,309,85,61,1.40095,1.40392
2017-10-24,"hhs6",2017-10-01,2014-07-20,167,936,76568,185,226,302,NA,295,70,43,1.25428,1.22244
2017-10-24,"hhs6",2017-10-01,2014-07-27,166,1058,77091,180,214,379,NA,323,97,45,1.33401,1.3724
2017-10-24,"hhs6",2017-10-01,2014-08-03,165,1008,83455,189,232,338,NA,282,96,60,1.20459,1.20784
2017-10-24,"hhs6",2017-10-01,2014-08-10,164,1058,85059,185,251,377,NA,267,96,67,1.21144,1.24384
2017-10-24,"hhs6",2017-10-01,2014-08-17,163,1140,86584,189,274,400,NA,329,74,63,1.23828,1.31664
2017-10-24,"hhs6",2017-10-01,2014-08-24,162,1328,87179,187,348,484,NA,336,97,63,1.36612,1.5233
2017-10-24,"hhs6",2017-10-01,2014-08-31,161,1435,83569,188,346,537,NA,375,120,57,1.68378,1.71714
2017-10-24,"hhs6",2017-10-01,2014-09-07,160,1664,92414,185,428,659,NA,390,116,71,1.82467,1.80059
2017-10-24,"hhs6",2017-10-01,2014-09-14,159,1681,88461,184,396,644,NA,441,116,84,1.94603,1.90027
2017-10-24,"hhs6",2017-10-01,2014-09-21,158,1648,91203,188,405,632,NA,438,109,64,1.91276,1.80696
2017-10-24,"hhs6",2017-10-01,2014-09-28,157,1680,101987,226,446,636,NA,410,111,77,1.60474,1.64727
2017-10-24,"hhs6",2017-10-01,2014-10-05,156,1997,107670,235,540,741,NA,451,168,97,1.79716,1.85474
2017-10-24,"hhs6",2017-10-01,2014-10-12,155,2392,108551,243,735,865,NA,518,172,102,1.93309,2.20357
2017-10-24,"hhs6",2017-10-01,2014-10-19,154,2326,106199,241,624,948,NA,511,157,86,2.02657,2.19023
2017-10-24,"hhs6",2017-10-01,2014-10-26,153,2362,106825,236,660,963,NA,530,134,75,2.10772,2.21109
2017-10-24,"hhs6",2017-10-01,2014-11-02,152,2614,103081,240,777,1055,NA,543,154,85,2.23149,2.53587
2017-10-24,"hhs6",2017-10-01,2014-11-09,151,2692,103330,217,849,1087,NA,475,152,129,2.25351,2.60525
2017-10-24,"hhs6",2017-10-01,2014-11-16,150,3606,97994,236,900,1690,NA,714,191,111,3.52525,3.67982
2017-10-24,"hhs6",2017-10-01,2014-11-23,149,4428,92023,242,1242,1693,NA,1010,272,211,4.20214,4.81184
2017-10-24,"hhs6",2017-10-01,2014-11-30,148,5316,114304,246,1247,2022,NA,1334,399,314,4.41652,4.65076
2017-10-24,"hhs6",2017-10-01,2014-12-07,147,5903,97592,244,1367,2703,NA,1191,376,266,7.57329,6.04865
2017-10-24,"hhs6",2017-10-01,2014-12-14,146,6951,87948,221,1667,3134,NA,1373,407,370,10.6204,7.90353
2017-10-24,"hhs6",2017-10-01,2014-12-21,145,5797,78795,210,1777,2060,NA,1144,417,399,7.53666,7.35707
2017-10-24,"hhs6",2017-10-01,2014-12-28,144,5714,78225,217,1617,1464,NA,1538,620,475,9.56718,7.30457
2017-10-24,"hhs6",2017-10-01,2015-01-04,143,4925,86262,223,1142,1535,NA,1386,530,332,7.71853,5.70935
2017-10-24,"hhs6",2017-10-01,2015-01-11,142,5937,90170,229,1274,2425,NA,1440,503,295,8.83368,6.58423
2017-10-24,"hhs6",2017-10-01,2015-01-18,141,6606,106320,232,1487,2864,NA,1458,493,304,7.27476,6.21332
2017-10-24,"hhs6",2017-10-01,2015-01-25,140,5818,108616,237,1283,2469,NA,1328,476,262,6.39277,5.35649
2017-10-24,"hhs6",2017-10-01,2015-02-01,139,5336,105896,239,1183,2229,NA,1191,471,262,5.85114,5.03891
2017-10-24,"hhs6",2017-10-01,2015-02-08,138,4789,105765,236,1131,1909,NA,1105,397,247,5.49937,4.52796
2017-10-24,"hhs6",2017-10-01,2015-02-15,137,4436,106685,243,1060,1657,NA,1064,405,250,4.97422,4.15804
2017-10-24,"hhs6",2017-10-01,2015-02-22,136,3757,101848,239,892,1405,NA,930,326,204,4.26325,3.68883
2017-10-24,"hhs6",2017-10-01,2015-03-01,135,3770,103871,243,864,1472,NA,932,304,198,4.22797,3.6295
2017-10-24,"hhs6",2017-10-01,2015-03-08,134,3914,105895,244,914,1522,NA,948,340,190,4.23676,3.69611
2017-10-24,"hhs6",2017-10-01,2015-03-15,133,3503,107388,242,892,1217,NA,892,316,186,3.65129,3.262
2017-10-24,"hhs6",2017-10-01,2015-03-22,132,3156,107318,237,859,1113,NA,756,262,166,3.23939,2.94079
2017-10-24,"hhs6",2017-10-01,2015-03-29,131,2643,95537,233,739,926,NA,604,218,156,2.95894,2.76647
2017-10-24,"hhs6",2017-10-01,2015-04-05,130,2404,103514,227,696,770,NA,535,252,151,2.45254,2.32239
2017-10-24,"hhs6",2017-10-01,2015-04-12,129,2105,100853,226,595,766,NA,435,183,126,2.3405,2.0872
2017-10-24,"hhs6",2017-10-01,2015-04-19,128,1769,101680,227,600,614,NA,327,129,99,1.60486,1.73977
2017-10-24,"hhs6",2017-10-01,2015-04-26,127,1998,98356,222,510,751,NA,451,182,104,2.21258,2.0314
2017-10-24,"hhs6",2017-10-01,2015-05-03,126,1993,100855,226,544,708,NA,466,162,113,2.10266,1.9761
2017-10-24,"hhs6",2017-10-01,2015-05-10,125,1795,93951,219,425,664,NA,412,175,119,1.9477,1.91057
2017-10-24,"hhs6",2017-10-01,2015-05-17,124,1707,93616,215,435,654,NA,398,138,82,1.90513,1.82341
2017-10-24,"hhs6",2017-10-01,2015-05-24,123,1414,84963,203,427,476,NA,299,116,96,1.80231,1.66425
2017-10-24,"hhs6",2017-10-01,2015-05-31,122,1111,71219,190,329,351,NA,255,90,86,2.02649,1.55998
2017-10-24,"hhs6",2017-10-01,2015-06-07,121,1111,80498,179,308,384,NA,265,87,67,1.42131,1.38016
2017-10-24,"hhs6",2017-10-01,2015-06-14,120,1064,83177,198,301,375,NA,232,81,75,1.44189,1.2792
2017-10-24,"hhs6",2017-10-01,2015-06-21,119,1050,85044,196,299,329,NA,246,81,95,1.21399,1.23466
2017-10-24,"hhs6",2017-10-01,2015-06-28,118,897,72322,185,249,273,NA,240,67,68,1.28068,1.24029
2017-10-24,"hhs6",2017-10-01,2015-07-05,117,888,82583,193,214,301,NA,228,70,75,1.1037,1.07528
2017-10-24,"hhs6",2017-10-01,2015-07-12,116,905,77490,182,245,283,NA,243,55,79,1.12435,1.16789
2017-10-24,"hhs6",2017-10-01,2015-07-19,115,846,76138,191,230,257,NA,212,72,75,1.0912,1.11114
2017-10-24,"hhs6",2017-10-01,2015-07-26,114,731,70206,158,227,211,NA,171,61,61,0.95152,1.04122
2017-10-24,"hhs6",2017-10-01,2015-08-02,113,753,76600,172,199,234,NA,184,72,64,0.907402,0.983029
2017-10-24,"hhs6",2017-10-01,2015-08-09,112,738,75593,167,168,262,NA,192,58,58,0.954889,0.976281
2017-10-24,"hhs6",2017-10-01,2015-08-16,111,1012,83897,187,235,347,NA,271,78,81,1.28703,1.20624
2017-10-24,"hhs6",2017-10-01,2015-08-23,110,1124,91892,190,345,391,NA,252,71,65,1.02144,1.22318
2017-10-24,"hhs6",2017-10-01,2015-08-30,109,1229,84586,181,329,454,NA,281,96,69,1.30774,1.45296
2017-10-24,"hhs6",2017-10-01,2015-09-06,108,1353,77829,183,385,501,NA,317,89,61,1.67823,1.73843
2017-10-24,"hhs6",2017-10-01,2015-09-13,107,1537,89425,191,446,564,NA,349,101,77,1.65947,1.71876
2017-10-24,"hhs6",2017-10-01,2015-09-20,106,1565,88632,192,423,571,NA,361,122,88,1.77297,1.76573
2017-10-24,"hhs6",2017-10-01,2015-09-27,105,1680,91802,193,450,545,NA,439,161,85,1.81608,1.83003
2017-10-24,"hhs6",2017-10-01,2015-10-04,104,2032,97603,267,559,698,NA,476,199,100,2.5431,2.0819
2017-10-24,"hhs6",2017-10-01,2015-10-11,103,2201,100324,265,640,765,NA,483,203,110,2.80592,2.19389
2017-10-24,"hhs6",2017-10-01,2015-10-18,102,2451,102556,268,661,895,NA,585,204,106,2.98999,2.38991
2017-10-24,"hhs6",2017-10-01,2015-10-25,101,2257,96505,267,588,819,NA,535,217,98,3.09627,2.33874
2017-10-24,"hhs6",2017-10-01,2015-11-01,100,2326,100655,270,656,846,NA,496,212,116,2.87066,2.31086
2017-10-24,"hhs6",2017-10-01,2015-11-08,99,2605,100533,263,735,963,NA,590,208,109,3.26718,2.59119
2017-10-24,"hhs6",2017-10-01,2015-11-15,98,2661,101411,265,683,969,NA,597,262,150,3.27454,2.62398
2017-10-24,"hhs6",2017-10-01,2015-11-22,97,2566,82486,270,750,807,NA,602,258,149,4.08707,3.11083
2017-10-24,"hhs6",2017-10-01,2015-11-29,96,2827,100077,271,735,911,NA,713,288,180,3.638,2.82482
2017-10-24,"hhs6",2017-10-01,2015-12-06,95,2677,97361,260,731,814,NA,681,299,152,3.6785,2.74956
2017-10-24,"hhs6",2017-10-01,2015-12-13,94,2700,92703,256,807,735,NA,700,279,179,3.75233,2.91253
2017-10-24,"hhs6",2017-10-01,2015-12-20,93,2634,80500,263,807,691,NA,678,260,198,4.27091,3.27205
2017-10-24,"hhs6",2017-10-01,2015-12-27,92,2826,85829,258,815,608,NA,804,368,231,4.63939,3.29259
2017-10-24,"hhs6",2017-10-01,2016-01-03,91,2620,91792,258,655,653,NA,754,345,213,3.77153,2.85428
2017-10-24,"hhs6",2017-10-01,2016-01-10,90,2597,90024,261,765,825,NA,602,255,150,3.53418,2.88479
2017-10-24,"hhs6",2017-10-01,2016-01-17,89,2963,95284,262,899,908,NA,718,259,179,3.78371,3.10965
2017-10-24,"hhs6",2017-10-01,2016-01-24,88,3296,102522,262,898,1153,NA,730,329,186,4.19069,3.21492
2017-10-24,"hhs6",2017-10-01,2016-01-31,87,3333,101465,264,933,1107,NA,738,345,210,4.15589,3.28488
2017-10-24,"hhs6",2017-10-01,2016-02-07,86,3811,98918,252,1000,1333,NA,907,365,206,4.8437,3.85269
2017-10-24,"hhs6",2017-10-01,2016-02-14,85,4329,104504,259,999,1527,NA,1044,493,266,5.31515,4.14243
2017-10-24,"hhs6",2017-10-01,2016-02-21,84,3629,97541,242,967,1356,NA,741,350,215,4.16406,3.72049
2017-10-24,"hhs6",2017-10-01,2016-02-28,83,4100,98364,241,1080,1591,NA,864,333,232,4.48291,4.16819
2017-10-24,"hhs6",2017-10-01,2016-03-06,82,3782,95253,239,949,1407,NA,849,336,241,4.14826,3.97048
2017-10-24,"hhs6",2017-10-01,2016-03-13,81,3118,91886,241,799,1111,NA,714,296,198,3.66362,3.39334
2017-10-24,"hhs6",2017-10-01,2016-03-20,80,2938,90218,232,754,1099,NA,671,230,184,3.43738,3.25656
2017-10-24,"hhs6",2017-10-01,2016-03-27,79,2535,88139,218,709,887,NA,555,224,160,3.05546,2.87614
2017-10-24,"hhs6",2017-10-01,2016-04-03,78,2136,87040,197,537,727,NA,515,208,149,2.70478,2.45404
2017-10-24,"hhs6",2017-10-01,2016-04-10,77,2184,90262,209,560,860,NA,461,169,134,3.03213,2.41962
2017-10-24,"hhs6",2017-10-01,2016-04-17,76,2195,90245,208,597,891,NA,395,184,128,3.12015,2.43227
2017-10-24,"hhs6",2017-10-01,2016-04-24,75,1918,87940,211,530,748,NA,390,141,109,2.63344,2.18103
2017-10-24,"hhs6",2017-10-01,2016-05-01,74,1784,88364,211,480,694,NA,364,131,115,2.52747,2.01892
